anio,provincia,departamento,sector,ambito,nivel,cargos_cubiertos,cargos_vacantes,total_cargos,tasa_cobertura
2024,Buenos Aires,FLORENCIO VARELA,Privado,Urbano,Inicial,337,1,338,99.7
2024,Buenos Aires,FLORENCIO VARELA,Privado,Urbano,Primaria,622,2,624,99.68
2024,Buenos Aires,FLORENCIO VARELA,Privado,Urbano,Secundaria,323,2,325,99.38
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Rural,Inicial,5,0,5,100.0
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Rural,Primaria,16,0,16,100.0
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Rural,Secundaria,25,0,25,100.0
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Urbano,Inicial,58,0,58,100.0
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Urbano,Primaria,68,0,68,100.0
2024,Buenos Aires,FLORENTINO AMEGHINO,Estatal,Urbano,Secundaria,25,0,25,100.0
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Rural,Inicial,12,0,12,100.0
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Rural,Primaria,56,0,56,100.0
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Rural,Secundaria,13,0,13,100.0
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Urbano,Inicial,113,0,113,100.0
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Urbano,Primaria,224,10,234,95.73
2024,Buenos Aires,GENERAL ALVARADO,Estatal,Urbano,Secundaria,281,5,286,98.25
2024,Buenos Aires,GENERAL ALVARADO,Privado,Urbano,Inicial,42,0,42,100.0
2024,Buenos Aires,GENERAL ALVARADO,Privado,Urbano,Primaria,74,0,74,100.0
2024,Buenos Aires,GENERAL ALVARADO,Privado,Urbano,Secundaria,48,0,48,100.0
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Rural,Inicial,5,0,5,100.0
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Rural,Primaria,8,0,8,100.0
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Rural,Secundaria,21,0,21,100.0
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Urbano,Inicial,53,1,54,98.15
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Urbano,Primaria,73,0,73,100.0
2024,Buenos Aires,GENERAL ALVEAR,Estatal,Urbano,Secundaria,44,0,44,100.0
2024,Buenos Aires,GENERAL ARENALES,Estatal,Rural,Inicial,6,0,6,100.0
2024,Buenos Aires,GENERAL ARENALES,Estatal,Rural,Primaria,11,0,11,100.0
2024,Buenos Aires,GENERAL ARENALES,Estatal,Urbano,Inicial,59,0,59,100.0
2024,Buenos Aires,GENERAL ARENALES,Estatal,Urbano,Primaria,89,0,89,100.0
2024,Buenos Aires,GENERAL ARENALES,Estatal,Urbano,Secundaria,60,0,60,100.0
2024,Buenos Aires,GENERAL ARENALES,Privado,Urbano,Inicial,17,0,17,100.0
2024,Buenos Aires,GENERAL ARENALES,Privado,Urbano,Primaria,14,0,14,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Rural,Inicial,31,0,31,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Rural,Primaria,18,0,18,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Rural,Secundaria,20,0,20,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Urbano,Inicial,67,0,67,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Urbano,Primaria,95,0,95,100.0
2024,Buenos Aires,GENERAL BELGRANO,Estatal,Urbano,Secundaria,61,0,61,100.0
2024,Buenos Aires,GENERAL GUIDO,Estatal,Rural,Inicial,17,0,17,100.0
2024,Buenos Aires,GENERAL GUIDO,Estatal,Rural,Primaria,36,0,36,100.0
2024,Buenos Aires,GENERAL JUAN MADARIAGA,Estatal,Rural,Primaria,9,0,9,100.0
2024,Buenos Aires,GENERAL JUAN MADARIAGA,Estatal,Urbano,Inicial,101,1,102,99.02
2024,Buenos Aires,GENERAL JUAN MADARIAGA,Estatal,Urbano,Primaria,163,0,163,100.0
2024,Buenos Aires,GENERAL JUAN MADARIAGA,Estatal,Urbano,Secundaria,95,0,95,100.0
2024,Buenos Aires,GENERAL JUAN MADARIAGA,Privado,Urbano,Secundaria,11,0,11,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Rural,Inicial,8,0,8,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Rural,Primaria,24,0,24,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Rural,Secundaria,21,0,21,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Urbano,Inicial,43,0,43,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Urbano,Primaria,70,0,70,100.0
2024,Buenos Aires,GENERAL LA MADRID,Estatal,Urbano,Secundaria,65,0,65,100.0
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Rural,Inicial,21,1,22,95.45
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Rural,Primaria,39,0,39,100.0
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Rural,Secundaria,11,0,11,100.0
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Urbano,Inicial,39,0,39,100.0
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Urbano,Primaria,53,0,53,100.0
2024,Buenos Aires,GENERAL LAS HERAS,Estatal,Urbano,Secundaria,58,0,58,100.0
2024,Buenos Aires,GENERAL LAVALLE,Estatal,Rural,Inicial,37,0,37,100.0
2024,Buenos Aires,GENERAL LAVALLE,Estatal,Rural,Primaria,31,0,31,100.0
2024,Buenos Aires,GENERAL PAZ,Estatal,Rural,Inicial,18,0,18,100.0
2024,Buenos Aires,GENERAL PAZ,Estatal,Rural,Primaria,33,0,33,100.0
2024,Buenos Aires,GENERAL PAZ,Estatal,Urbano,Inicial,34,1,35,97.14
2024,Buenos Aires,GENERAL PAZ,Estatal,Urbano,Primaria,53,1,54,98.15
2024,Buenos Aires,GENERAL PAZ,Estatal,Urbano,Secundaria,56,0,56,100.0
2024,Buenos Aires,GENERAL PINTO,Estatal,Rural,Inicial,31,0,31,100.0
2024,Buenos Aires,GENERAL PINTO,Estatal,Rural,Primaria,43,0,43,100.0
2024,Buenos Aires,GENERAL PINTO,Estatal,Rural,Secundaria,28,3,31,90.32
2024,Buenos Aires,GENERAL PINTO,Estatal,Urbano,Inicial,38,1,39,97.44
2024,Buenos Aires,GENERAL PINTO,Estatal,Urbano,Primaria,86,0,86,100.0
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Rural,Inicial,93,0,93,100.0
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Rural,Primaria,209,0,209,100.0
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Rural,Secundaria,42,2,44,95.45
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Urbano,Inicial,968,4,972,99.59
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Urbano,Primaria,2688,9,2697,99.67
2024,Buenos Aires,GENERAL PUEYRREDON,Estatal,Urbano,Secundaria,1477,15,1492,98.99
2024,Buenos Aires,GENERAL PUEYRREDON,Privado,Urbano,Inicial,1058,0,1058,100.0
2024,Buenos Aires,GENERAL PUEYRREDON,Privado,Urbano,Primaria,1217,1,1218,99.92
2024,Buenos Aires,GENERAL PUEYRREDON,Privado,Urbano,Secundaria,626,9,635,98.58
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Rural,Inicial,15,1,16,93.75
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Rural,Primaria,48,5,53,90.57
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Rural,Secundaria,11,0,11,100.0
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Urbano,Inicial,403,12,415,97.11
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Urbano,Primaria,861,1,862,99.88
2024,Buenos Aires,GENERAL RODRIGUEZ,Estatal,Urbano,Secundaria,276,10,286,96.5
2024,Buenos Aires,GENERAL RODRIGUEZ,Privado,Urbano,Inicial,83,0,83,100.0
2024,Buenos Aires,GENERAL RODRIGUEZ,Privado,Urbano,Primaria,150,0,150,100.0
2024,Buenos Aires,GENERAL RODRIGUEZ,Privado,Urbano,Secundaria,75,0,75,100.0
2024,Buenos Aires,GENERAL SAN MARTIN,Estatal,Urbano,Inicial,686,5,691,99.28
2024,Buenos Aires,GENERAL SAN MARTIN,Estatal,Urbano,Primaria,1779,18,1797,99.0
2024,Buenos Aires,GENERAL SAN MARTIN,Estatal,Urbano,Secundaria,1099,31,1130,97.26
2024,Buenos Aires,GENERAL SAN MARTIN,Privado,Urbano,Inicial,500,1,501,99.8
2024,Buenos Aires,GENERAL SAN MARTIN,Privado,Urbano,Primaria,730,0,730,100.0
2024,Buenos Aires,GENERAL SAN MARTIN,Privado,Urbano,Secundaria,419,0,419,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Rural,Inicial,19,0,19,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Rural,Primaria,69,0,69,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Rural,Secundaria,14,0,14,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Urbano,Inicial,61,0,61,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Urbano,Primaria,69,0,69,100.0
2024,Buenos Aires,GENERAL VIAMONTE,Estatal,Urbano,Secundaria,70,0,70,100.0
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Rural,Inicial,55,0,55,100.0
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Rural,Primaria,103,0,103,100.0
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Rural,Secundaria,69,2,71,97.18
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Urbano,Inicial,99,0,99,100.0
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Urbano,Primaria,187,0,187,100.0
2024,Buenos Aires,GENERAL VILLEGAS,Estatal,Urbano,Secundaria,95,1,96,98.96
2024,Buenos Aires,GUAMINI,Estatal,Rural,Inicial,29,0,29,100.0
2024,Buenos Aires,GUAMINI,Estatal,Rural,Primaria,58,0,58,100.0
2024,Buenos Aires,GUAMINI,Estatal,Rural,Secundaria,25,0,25,100.0
2024,Buenos Aires,GUAMINI,Estatal,Urbano,Inicial,49,0,49,100.0
2024,Buenos Aires,GUAMINI,Estatal,Urbano,Primaria,61,0,61,100.0
2024,Buenos Aires,GUAMINI,Estatal,Urbano,Secundaria,57,0,57,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Rural,Inicial,2,0,2,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Rural,Primaria,6,0,6,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Rural,Secundaria,18,0,18,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Urbano,Inicial,38,0,38,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Urbano,Primaria,74,0,74,100.0
2024,Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Urbano,Secundaria,30,0,30,100.0
2024,Buenos Aires,HURLINGHAM,Estatal,Urbano,Inicial,436,10,446,97.76
2024,Buenos Aires,HURLINGHAM,Estatal,Urbano,Primaria,852,19,871,97.82
2024,Buenos Aires,HURLINGHAM,Estatal,Urbano,Secundaria,474,10,484,97.93
2024,Buenos Aires,HURLINGHAM,Privado,Urbano,Inicial,190,0,190,100.0
2024,Buenos Aires,HURLINGHAM,Privado,Urbano,Primaria,287,0,287,100.0
2024,Buenos Aires,HURLINGHAM,Privado,Urbano,Secundaria,190,0,190,100.0
2024,Buenos Aires,ITUZAINGO,Estatal,Urbano,Inicial,374,9,383,97.65
2024,Buenos Aires,ITUZAINGO,Estatal,Urbano,Primaria,780,15,795,98.11
2024,Buenos Aires,ITUZAINGO,Estatal,Urbano,Secundaria,365,22,387,94.32
2024,Buenos Aires,ITUZAINGO,Privado,Urbano,Inicial,241,0,241,100.0
2024,Buenos Aires,ITUZAINGO,Privado,Urbano,Primaria,343,0,343,100.0
2024,Buenos Aires,ITUZAINGO,Privado,Urbano,Secundaria,186,0,186,100.0
2024,Buenos Aires,JOSE C. PAZ,Estatal,Urbano,Inicial,436,8,444,98.2
2024,Buenos Aires,JOSE C. PAZ,Estatal,Urbano,Primaria,1879,25,1904,98.69
2024,Buenos Aires,JOSE C. PAZ,Estatal,Urbano,Secundaria,766,45,811,94.45
2024,Buenos Aires,JOSE C. PAZ,Privado,Urbano,Inicial,224,0,224,100.0
2024,Buenos Aires,JOSE C. PAZ,Privado,Urbano,Primaria,424,0,424,100.0
2024,Buenos Aires,JOSE C. PAZ,Privado,Urbano,Secundaria,188,0,188,100.0
2024,Buenos Aires,JUNIN,Estatal,Rural,Inicial,26,0,26,100.0
2024,Buenos Aires,JUNIN,Estatal,Rural,Primaria,69,3,72,95.83
2024,Buenos Aires,JUNIN,Estatal,Rural,Secundaria,24,1,25,96.0
2024,Buenos Aires,JUNIN,Estatal,Urbano,Inicial,228,0,228,100.0
2024,Buenos Aires,JUNIN,Estatal,Urbano,Primaria,385,10,395,97.47
2024,Buenos Aires,JUNIN,Estatal,Urbano,Secundaria,261,0,261,100.0
2024,Buenos Aires,JUNIN,Privado,Urbano,Inicial,113,0,113,100.0
2024,Buenos Aires,JUNIN,Privado,Urbano,Primaria,154,0,154,100.0
2024,Buenos Aires,JUNIN,Privado,Urbano,Secundaria,54,1,55,98.18
2024,Buenos Aires,LA COSTA,Estatal,Urbano,Inicial,272,2,274,99.27
2024,Buenos Aires,LA COSTA,Estatal,Urbano,Primaria,593,1,594,99.83
2024,Buenos Aires,LA COSTA,Estatal,Urbano,Secundaria,279,5,284,98.24
2024,Buenos Aires,LA COSTA,Privado,Urbano,Inicial,43,0,43,100.0
2024,Buenos Aires,LA COSTA,Privado,Urbano,Primaria,99,0,99,100.0
2024,Buenos Aires,LA COSTA,Privado,Urbano,Secundaria,44,0,44,100.0
2024,Buenos Aires,LA MATANZA,Estatal,Urbano,Inicial,2361,51,2412,97.89
2024,Buenos Aires,LA MATANZA,Estatal,Urbano,Primaria,8892,115,9007,98.72
2024,Buenos Aires,LA MATANZA,Estatal,Urbano,Secundaria,4277,47,4324,98.91
2024,Buenos Aires,LA MATANZA,Privado,Urbano,Inicial,1473,0,1473,100.0
2024,Buenos Aires,LA MATANZA,Privado,Urbano,Primaria,2331,0,2331,100.0
2024,Buenos Aires,LA MATANZA,Privado,Urbano,Secundaria,1132,2,1134,99.82
2024,Buenos Aires,LA PLATA,Estatal,Rural,Inicial,19,0,19,100.0
2024,Buenos Aires,LA PLATA,Estatal,Rural,Primaria,55,0,55,100.0
2024,Buenos Aires,LA PLATA,Estatal,Rural,Secundaria,42,5,47,89.36
2024,Buenos Aires,LA PLATA,Estatal,Urbano,Inicial,1654,33,1687,98.04
2024,Buenos Aires,LA PLATA,Estatal,Urbano,Primaria,2986,28,3014,99.07
2024,Buenos Aires,LA PLATA,Estatal,Urbano,Secundaria,2313,18,2331,99.23
2024,Buenos Aires,LA PLATA,Privado,Urbano,Inicial,1156,0,1156,100.0
2024,Buenos Aires,LA PLATA,Privado,Urbano,Primaria,1606,5,1611,99.69
2024,Buenos Aires,LA PLATA,Privado,Urbano,Secundaria,814,4,818,99.51
2024,Buenos Aires,LANUS,Estatal,Urbano,Inicial,865,6,871,99.31
2024,Buenos Aires,LANUS,Estatal,Urbano,Primaria,2081,2,2083,99.9
2024,Buenos Aires,LANUS,Estatal,Urbano,Secundaria,1131,10,1141,99.12
2024,Buenos Aires,LANUS,Privado,Urbano,Inicial,616,0,616,100.0
2024,Buenos Aires,LANUS,Privado,Urbano,Primaria,806,0,806,100.0
2024,Buenos Aires,LANUS,Privado,Urbano,Secundaria,466,1,467,99.79
2024,Buenos Aires,LAPRIDA,Estatal,Rural,Inicial,11,0,11,100.0
2024,Buenos Aires,LAPRIDA,Estatal,Rural,Primaria,3,0,3,100.0
2024,Buenos Aires,LAPRIDA,Estatal,Urbano,Inicial,62,0,62,100.0
2024,Buenos Aires,LAPRIDA,Estatal,Urbano,Primaria,127,0,127,100.0
2024,Buenos Aires,LAPRIDA,Estatal,Urbano,Secundaria,74,0,74,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Rural,Inicial,9,0,9,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Rural,Primaria,20,0,20,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Rural,Secundaria,21,0,21,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Urbano,Inicial,74,0,74,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Urbano,Primaria,149,0,149,100.0
2024,Buenos Aires,LAS FLORES,Estatal,Urbano,Secundaria,83,0,83,100.0
2024,Buenos Aires,LAS FLORES,Privado,Urbano,Inicial,13,0,13,100.0
2024,Buenos Aires,LAS FLORES,Privado,Urbano,Primaria,30,0,30,100.0
2024,Buenos Aires,LAS FLORES,Privado,Urbano,Secundaria,15,0,15,100.0
2024,Buenos Aires,LEANDRO N. ALEM,Estatal,Rural,Inicial,10,0,10,100.0
2024,Buenos Aires,LEANDRO N. ALEM,Estatal,Rural,Primaria,19,0,19,100.0
2024,Buenos Aires,LEANDRO N. ALEM,Estatal,Urbano,Inicial,87,0,87,100.0
2024,Buenos Aires,LEANDRO N. ALEM,Estatal,Urbano,Primaria,111,16,127,87.4
2024,Buenos Aires,LEANDRO N. ALEM,Estatal,Urbano,Secundaria,63,1,64,98.44
2024,Buenos Aires,LEZAMA,Estatal,Rural,Inicial,2,0,2,100.0
2024,Buenos Aires,LEZAMA,Estatal,Rural,Primaria,6,0,6,100.0
2024,Buenos Aires,LEZAMA,Estatal,Rural,Secundaria,16,0,16,100.0
2024,Buenos Aires,LINCOLN,Estatal,Rural,Inicial,53,1,54,98.15
2024,Buenos Aires,LINCOLN,Estatal,Rural,Primaria,122,0,122,100.0
2024,Buenos Aires,LINCOLN,Estatal,Rural,Secundaria,37,0,37,100.0
2024,Buenos Aires,LINCOLN,Estatal,Urbano,Inicial,102,1,103,99.03
2024,Buenos Aires,LINCOLN,Estatal,Urbano,Primaria,185,1,186,99.46
2024,Buenos Aires,LINCOLN,Estatal,Urbano,Secundaria,99,1,100,99.0
2024,Buenos Aires,LINCOLN,Privado,Urbano,Inicial,49,0,49,100.0
2024,Buenos Aires,LINCOLN,Privado,Urbano,Primaria,71,0,71,100.0
2024,Buenos Aires,LINCOLN,Privado,Urbano,Secundaria,32,0,32,100.0
2024,Buenos Aires,LOBERIA,Estatal,Rural,Inicial,16,0,16,100.0
2024,Buenos Aires,LOBERIA,Estatal,Rural,Primaria,38,0,38,100.0
2024,Buenos Aires,LOBERIA,Estatal,Rural,Secundaria,64,0,64,100.0
2024,Buenos Aires,LOBERIA,Estatal,Urbano,Inicial,56,0,56,100.0
2024,Buenos Aires,LOBERIA,Estatal,Urbano,Primaria,96,1,97,98.97
2024,Buenos Aires,LOBOS,Estatal,Rural,Inicial,17,0,17,100.0
2024,Buenos Aires,LOBOS,Estatal,Rural,Primaria,46,0,46,100.0
2024,Buenos Aires,LOBOS,Estatal,Rural,Secundaria,43,2,45,95.56
2024,Buenos Aires,LOBOS,Estatal,Urbano,Inicial,170,1,171,99.42
2024,Buenos Aires,LOBOS,Estatal,Urbano,Primaria,171,1,172,99.42
2024,Buenos Aires,LOBOS,Privado,Urbano,Inicial,25,0,25,100.0
2024,Buenos Aires,LOBOS,Privado,Urbano,Primaria,51,0,51,100.0
2024,Buenos Aires,LOBOS,Privado,Urbano,Secundaria,33,0,33,100.0
2024,Buenos Aires,LOMAS DE ZAMORA,Estatal,Urbano,Inicial,997,15,1012,98.52
2024,Buenos Aires,LOMAS DE ZAMORA,Estatal,Urbano,Primaria,2934,40,2974,98.66
2024,Buenos Aires,LOMAS DE ZAMORA,Estatal,Urbano,Secundaria,1816,33,1849,98.22
2024,Buenos Aires,LOMAS DE ZAMORA,Privado,Urbano,Inicial,1013,2,1015,99.8
2024,Buenos Aires,LOMAS DE ZAMORA,Privado,Urbano,Primaria,1482,8,1490,99.46
2024,Buenos Aires,LOMAS DE ZAMORA,Privado,Urbano,Secundaria,870,1,871,99.89
2024,Buenos Aires,LUJAN,Estatal,Rural,Inicial,53,0,53,100.0
2024,Buenos Aires,LUJAN,Estatal,Rural,Primaria,138,0,138,100.0
2024,Buenos Aires,LUJAN,Estatal,Rural,Secundaria,87,1,88,98.86
2024,Buenos Aires,LUJAN,Estatal,Urbano,Inicial,282,12,294,95.92
2024,Buenos Aires,LUJAN,Estatal,Urbano,Primaria,524,9,533,98.31
2024,Buenos Aires,LUJAN,Estatal,Urbano,Secundaria,261,1,262,99.62
2024,Buenos Aires,LUJAN,Privado,Urbano,Inicial,130,0,130,100.0
2024,Buenos Aires,LUJAN,Privado,Urbano,Primaria,211,0,211,100.0
2024,Buenos Aires,LUJAN,Privado,Urbano,Secundaria,188,0,188,100.0
2024,Buenos Aires,MAGDALENA,Estatal,Rural,Inicial,28,2,30,93.33
2024,Buenos Aires,MAGDALENA,Estatal,Rural,Primaria,76,10,86,88.37
2024,Buenos Aires,MAGDALENA,Estatal,Rural,Secundaria,64,2,66,96.97
2024,Buenos Aires,MAGDALENA,Estatal,Urbano,Inicial,72,0,72,100.0
2024,Buenos Aires,MAGDALENA,Estatal,Urbano,Primaria,126,0,126,100.0
2024,Buenos Aires,MAGDALENA,Estatal,Urbano,Secundaria,107,0,107,100.0
2024,Buenos Aires,MAIPU,Estatal,Rural,Inicial,11,0,11,100.0
2024,Buenos Aires,MAIPU,Estatal,Rural,Primaria,14,0,14,100.0
2024,Buenos Aires,MAIPU,Estatal,Urbano,Inicial,35,0,35,100.0
2024,Buenos Aires,MAIPU,Estatal,Urbano,Primaria,47,0,47,100.0
2024,Buenos Aires,MAIPU,Estatal,Urbano,Secundaria,27,0,27,100.0
2024,Buenos Aires,MALVINAS ARGENTINAS,Estatal,Urbano,Inicial,489,2,491,99.59
2024,Buenos Aires,MALVINAS ARGENTINAS,Estatal,Urbano,Primaria,1789,19,1808,98.95
2024,Buenos Aires,MALVINAS ARGENTINAS,Estatal,Urbano,Secundaria,676,30,706,95.75
2024,Buenos Aires,MALVINAS ARGENTINAS,Privado,Urbano,Inicial,392,0,392,100.0
2024,Buenos Aires,MALVINAS ARGENTINAS,Privado,Urbano,Primaria,707,0,707,100.0
2024,Buenos Aires,MALVINAS ARGENTINAS,Privado,Urbano,Secundaria,298,2,300,99.33
2024,Buenos Aires,MAR CHIQUITA,Estatal,Rural,Inicial,26,0,26,100.0
2024,Buenos Aires,MAR CHIQUITA,Estatal,Rural,Primaria,68,0,68,100.0
2024,Buenos Aires,MAR CHIQUITA,Estatal,Rural,Secundaria,68,3,71,95.77
2024,Buenos Aires,MAR CHIQUITA,Estatal,Urbano,Inicial,84,0,84,100.0
2024,Buenos Aires,MAR CHIQUITA,Estatal,Urbano,Primaria,156,1,157,99.36
2024,Buenos Aires,MAR CHIQUITA,Estatal,Urbano,Secundaria,63,0,63,100.0
2024,Buenos Aires,MARCOS PAZ,Estatal,Rural,Inicial,14,0,14,100.0
2024,Buenos Aires,MARCOS PAZ,Estatal,Rural,Primaria,45,0,45,100.0
2024,Buenos Aires,MARCOS PAZ,Estatal,Urbano,Inicial,232,0,232,100.0
2024,Buenos Aires,MARCOS PAZ,Estatal,Urbano,Primaria,421,3,424,99.29
2024,Buenos Aires,MARCOS PAZ,Estatal,Urbano,Secundaria,214,2,216,99.07
2024,Buenos Aires,MARCOS PAZ,Privado,Urbano,Inicial,55,0,55,100.0
2024,Buenos Aires,MARCOS PAZ,Privado,Urbano,Primaria,77,0,77,100.0
2024,Buenos Aires,MARCOS PAZ,Privado,Urbano,Secundaria,32,0,32,100.0
2024,Buenos Aires,MERCEDES,Estatal,Rural,Inicial,24,0,24,100.0
2024,Buenos Aires,MERCEDES,Estatal,Rural,Primaria,43,0,43,100.0
2024,Buenos Aires,MERCEDES,Estatal,Rural,Secundaria,29,2,31,93.55
2024,Buenos Aires,MERCEDES,Estatal,Urbano,Inicial,211,3,214,98.6
2024,Buenos Aires,MERCEDES,Estatal,Urbano,Primaria,346,7,353,98.02
2024,Buenos Aires,MERCEDES,Estatal,Urbano,Secundaria,197,1,198,99.49
2024,Buenos Aires,MERCEDES,Privado,Urbano,Inicial,119,0,119,100.0
2024,Buenos Aires,MERCEDES,Privado,Urbano,Primaria,143,0,143,100.0
2024,Buenos Aires,MERCEDES,Privado,Urbano,Secundaria,70,0,70,100.0
2024,Buenos Aires,MERLO,Estatal,Urbano,Inicial,974,11,985,98.88
2024,Buenos Aires,MERLO,Estatal,Urbano,Primaria,3563,6,3569,99.83
2024,Buenos Aires,MERLO,Estatal,Urbano,Secundaria,1215,17,1232,98.62
2024,Buenos Aires,MERLO,Privado,Urbano,Inicial,446,0,446,100.0
2024,Buenos Aires,MERLO,Privado,Urbano,Primaria,742,0,742,100.0
2024,Buenos Aires,MERLO,Privado,Urbano,Secundaria,337,0,337,100.0
2024,Buenos Aires,MONTE,Estatal,Rural,Inicial,11,0,11,100.0
2024,Buenos Aires,MONTE,Estatal,Rural,Primaria,25,0,25,100.0
2024,Buenos Aires,MONTE,Estatal,Rural,Secundaria,8,0,8,100.0
2024,Buenos Aires,MONTE,Estatal,Urbano,Inicial,84,0,84,100.0
2024,Buenos Aires,MONTE,Estatal,Urbano,Primaria,121,0,121,100.0
2024,Buenos Aires,MONTE,Estatal,Urbano,Secundaria,74,0,74,100.0
2024,Buenos Aires,MONTE,Privado,Urbano,Inicial,21,0,21,100.0
2024,Buenos Aires,MONTE,Privado,Urbano,Primaria,37,0,37,100.0
2024,Buenos Aires,MONTE,Privado,Urbano,Secundaria,27,0,27,100.0
2024,Buenos Aires,MONTE HERMOSO,Estatal,Urbano,Inicial,45,0,45,100.0
2024,Buenos Aires,MONTE HERMOSO,Estatal,Urbano,Primaria,47,0,47,100.0
2024,Buenos Aires,MONTE HERMOSO,Estatal,Urbano,Secundaria,49,2,51,96.08
2024,Buenos Aires,MORENO,Estatal,Urbano,Inicial,947,19,966,98.03
2024,Buenos Aires,MORENO,Estatal,Urbano,Primaria,3732,53,3785,98.6
2024,Buenos Aires,MORENO,Estatal,Urbano,Secundaria,1189,16,1205,98.67
2024,Buenos Aires,MORENO,Privado,Urbano,Inicial,426,0,426,100.0
2024,Buenos Aires,MORENO,Privado,Urbano,Primaria,821,0,821,100.0
2024,Buenos Aires,MORENO,Privado,Urbano,Secundaria,339,0,339,100.0
2024,Buenos Aires,MORON,Estatal,Urbano,Inicial,648,6,654,99.08
2024,Buenos Aires,MORON,Estatal,Urbano,Primaria,1387,2,1389,99.86
2024,Buenos Aires,MORON,Estatal,Urbano,Secundaria,1015,19,1034,98.16
2024,Buenos Aires,MORON,Privado,Urbano,Inicial,569,0,569,100.0
2024,Buenos Aires,MORON,Privado,Urbano,Primaria,816,1,817,99.88
2024,Buenos Aires,MORON,Privado,Urbano,Secundaria,489,2,491,99.59
2024,Buenos Aires,NAVARRO,Estatal,Rural,Inicial,21,1,22,95.45
2024,Buenos Aires,NAVARRO,Estatal,Rural,Primaria,31,0,31,100.0
2024,Buenos Aires,NAVARRO,Estatal,Rural,Secundaria,41,0,41,100.0
2024,Buenos Aires,NAVARRO,Estatal,Urbano,Inicial,62,0,62,100.0
2024,Buenos Aires,NAVARRO,Estatal,Urbano,Primaria,92,0,92,100.0
2024,Buenos Aires,NAVARRO,Estatal,Urbano,Secundaria,44,1,45,97.78
