anio,provincia,departamento,sector,ambito,nivel,matricula_inicial,promovidos,no_promovidos,salidos_sin_pase,ultimo_anio_inscripto,tasa_repitencia,tasa_abandono,tasa_promocion_ef
2024,La Pampa,CAPITAL,Privado,Urbano,Secundaria,2203,2011,43,0,2225,1.95,0.0,90.38
2024,La Pampa,CATRILO,Estatal,Rural,Primaria,306,290,0,0,304,0.0,0.0,95.39
2024,La Pampa,CATRILO,Estatal,Rural,Secundaria,314,237,30,1,317,9.55,0.32,74.76
2024,La Pampa,CHAPALEUFU,Estatal,Rural,Primaria,369,344,1,0,369,0.27,0.0,93.22
2024,La Pampa,CHAPALEUFU,Estatal,Rural,Secundaria,290,217,20,0,286,6.9,0.0,75.87
2024,La Pampa,CHAPALEUFU,Estatal,Urbano,Primaria,609,570,4,0,620,0.66,0.0,91.94
2024,La Pampa,CHAPALEUFU,Estatal,Urbano,Secundaria,470,394,39,4,438,8.3,0.85,89.95
2024,La Pampa,CHICAL CO,Estatal,Rural,Primaria,149,158,0,0,159,0.0,0.0,99.37
2024,La Pampa,CHICAL CO,Estatal,Rural,Secundaria,174,129,35,0,176,20.11,0.0,73.3
2024,La Pampa,CONHELO,Estatal,Rural,Primaria,178,155,1,0,179,0.56,0.0,86.59
2024,La Pampa,CONHELO,Estatal,Urbano,Primaria,1114,1055,9,1,1114,0.81,0.09,94.7
2024,La Pampa,CONHELO,Estatal,Urbano,Secundaria,1221,645,234,4,1200,19.16,0.33,53.75
2024,La Pampa,CURACO,Estatal,Rural,Primaria,91,96,0,0,96,0.0,0.0,100.0
2024,La Pampa,CURACO,Estatal,Rural,Secundaria,102,79,9,0,103,8.82,0.0,76.7
2024,La Pampa,Enmascarado,Estatal,Rural,Primaria,262,242,0,0,249,0.0,0.0,97.19
2024,La Pampa,Enmascarado,Estatal,Rural,Secundaria,244,89,85,0,241,34.84,0.0,36.93
2024,La Pampa,Enmascarado,Estatal,Urbano,Primaria,1213,1177,4,0,1220,0.33,0.0,96.48
2024,La Pampa,Enmascarado,Estatal,Urbano,Secundaria,833,617,96,0,838,11.52,0.0,73.63
2024,La Pampa,Enmascarado,Privado,Urbano,Primaria,773,769,0,0,776,0.0,0.0,99.1
2024,La Pampa,Enmascarado,Privado,Urbano,Secundaria,2602,1931,181,12,2576,6.96,0.46,74.96
2024,La Pampa,GUATRACHE,Estatal,Rural,Primaria,315,310,0,0,320,0.0,0.0,96.88
2024,La Pampa,GUATRACHE,Estatal,Rural,Secundaria,276,254,13,3,267,4.71,1.09,95.13
2024,La Pampa,GUATRACHE,Estatal,Urbano,Primaria,278,278,0,0,278,0.0,0.0,100.0
2024,La Pampa,GUATRACHE,Estatal,Urbano,Secundaria,253,144,70,0,248,27.67,0.0,58.06
2024,La Pampa,HUCAL,Estatal,Rural,Primaria,153,149,0,0,149,0.0,0.0,100.0
2024,La Pampa,HUCAL,Estatal,Rural,Secundaria,158,107,18,3,154,11.39,1.9,69.48
2024,La Pampa,HUCAL,Estatal,Urbano,Primaria,404,402,0,0,409,0.0,0.0,98.29
2024,La Pampa,HUCAL,Estatal,Urbano,Secundaria,344,116,84,3,338,24.42,0.87,34.32
2024,La Pampa,LOVENTUE,Estatal,Rural,Primaria,271,261,0,0,269,0.0,0.0,97.03
2024,La Pampa,LOVENTUE,Estatal,Rural,Secundaria,268,108,37,5,263,13.81,1.87,41.06
2024,La Pampa,LOVENTUE,Estatal,Urbano,Primaria,363,331,0,0,361,0.0,0.0,91.69
2024,La Pampa,LOVENTUE,Estatal,Urbano,Secundaria,499,320,32,1,495,6.41,0.2,64.65
2024,La Pampa,MARACO,Estatal,Rural,Primaria,251,252,0,0,252,0.0,0.0,100.0
2024,La Pampa,MARACO,Estatal,Rural,Secundaria,179,155,11,3,177,6.15,1.68,87.57
2024,La Pampa,MARACO,Estatal,Urbano,Primaria,5075,4875,11,0,5048,0.22,0.0,96.57
2024,La Pampa,MARACO,Estatal,Urbano,Secundaria,5236,2645,1089,85,5109,20.8,1.62,51.77
2024,La Pampa,MARACO,Privado,Urbano,Primaria,1077,1051,0,0,1079,0.0,0.0,97.41
2024,La Pampa,MARACO,Privado,Urbano,Secundaria,1163,691,36,0,1166,3.1,0.0,59.26
2024,La Pampa,PUELEN,Estatal,Rural,Primaria,158,149,0,0,157,0.0,0.0,94.9
2024,La Pampa,PUELEN,Estatal,Rural,Secundaria,106,55,22,0,106,20.75,0.0,51.89
2024,La Pampa,PUELEN,Estatal,Urbano,Primaria,1247,1220,1,14,1256,0.08,1.12,97.13
2024,La Pampa,PUELEN,Estatal,Urbano,Secundaria,1267,540,286,9,1254,22.57,0.71,43.06
2024,La Pampa,QUEMU QUEMU,Estatal,Rural,Primaria,137,125,0,0,138,0.0,0.0,90.58
2024,La Pampa,QUEMU QUEMU,Estatal,Rural,Secundaria,135,92,7,3,128,5.19,2.22,71.88
2024,La Pampa,QUEMU QUEMU,Estatal,Urbano,Primaria,571,559,1,0,568,0.18,0.0,98.42
2024,La Pampa,QUEMU QUEMU,Estatal,Urbano,Secundaria,526,243,98,4,507,18.63,0.76,47.93
2024,La Pampa,RANCUL,Estatal,Rural,Primaria,259,253,6,0,261,2.32,0.0,96.93
2024,La Pampa,RANCUL,Estatal,Rural,Secundaria,191,156,14,0,192,7.33,0.0,81.25
2024,La Pampa,RANCUL,Estatal,Urbano,Primaria,824,752,4,0,828,0.49,0.0,90.82
2024,La Pampa,RANCUL,Estatal,Urbano,Secundaria,693,346,137,3,678,19.77,0.43,51.03
2024,La Pampa,REALICO,Estatal,Rural,Primaria,380,350,3,0,376,0.79,0.0,93.09
2024,La Pampa,REALICO,Estatal,Rural,Secundaria,265,102,54,6,259,20.38,2.26,39.38
2024,La Pampa,REALICO,Estatal,Urbano,Primaria,1130,1082,2,0,1122,0.18,0.0,96.43
2024,La Pampa,REALICO,Estatal,Urbano,Secundaria,1356,750,214,16,1327,15.78,1.18,56.52
2024,La Pampa,TOAY,Estatal,Urbano,Primaria,1336,1270,4,0,1320,0.3,0.0,96.21
2024,La Pampa,TOAY,Estatal,Urbano,Secundaria,918,408,285,9,882,31.05,0.98,46.26
2024,La Pampa,TRENEL,Estatal,Rural,Primaria,184,182,1,0,183,0.54,0.0,99.45
2024,La Pampa,TRENEL,Estatal,Rural,Secundaria,139,67,31,0,135,22.3,0.0,49.63
2024,La Pampa,UTRACAN,Estatal,Rural,Primaria,200,199,0,0,204,0.0,0.0,97.55
2024,La Pampa,UTRACAN,Estatal,Rural,Secundaria,220,163,15,1,217,6.82,0.45,75.12
2024,La Pampa,UTRACAN,Estatal,Urbano,Primaria,1208,1176,2,0,1216,0.17,0.0,96.71
2024,La Pampa,UTRACAN,Estatal,Urbano,Secundaria,1280,900,183,0,1268,14.3,0.0,70.98
2024,La Rioja,ARAUCO,Estatal,Rural,Primaria,344,339,0,0,339,0.0,0.0,100.0
2024,La Rioja,ARAUCO,Estatal,Rural,Secundaria,210,120,41,2,208,19.52,0.95,57.69
2024,La Rioja,ARAUCO,Estatal,Urbano,Primaria,1121,1100,0,0,1118,0.0,0.0,98.39
2024,La Rioja,ARAUCO,Estatal,Urbano,Secundaria,1043,613,199,8,1032,19.08,0.77,59.4
2024,La Rioja,CAPITAL,Estatal,Rural,Primaria,440,389,15,0,433,3.41,0.0,89.84
2024,La Rioja,CAPITAL,Estatal,Rural,Secundaria,276,157,78,12,254,28.26,4.35,61.81
2024,La Rioja,CAPITAL,Estatal,Urbano,Primaria,16212,15612,259,1,16177,1.6,0.01,96.51
2024,La Rioja,CAPITAL,Estatal,Urbano,Secundaria,16541,11968,965,118,16285,5.83,0.71,73.49
2024,La Rioja,CAPITAL,Privado,Urbano,Primaria,5188,5032,2,20,5144,0.04,0.39,97.82
2024,La Rioja,CAPITAL,Privado,Urbano,Secundaria,4167,3338,111,29,4140,2.66,0.7,80.63
2024,La Rioja,CASTRO BARROS,Estatal,Rural,Primaria,398,390,0,0,391,0.0,0.0,99.74
2024,La Rioja,CASTRO BARROS,Estatal,Rural,Secundaria,344,158,57,20,318,16.57,5.81,49.69
2024,La Rioja,CHAMICAL,Estatal,Rural,Primaria,144,114,9,4,138,6.25,2.78,82.61
2024,La Rioja,CHAMICAL,Estatal,Urbano,Primaria,1100,1049,17,0,1097,1.55,0.0,95.62
2024,La Rioja,CHAMICAL,Estatal,Urbano,Secundaria,1114,795,66,16,1100,5.92,1.44,72.27
2024,La Rioja,CHILECITO,Estatal,Rural,Primaria,774,755,11,0,776,1.42,0.0,97.29
2024,La Rioja,CHILECITO,Estatal,Rural,Secundaria,857,466,75,23,828,8.75,2.68,56.28
2024,La Rioja,CHILECITO,Estatal,Urbano,Primaria,5162,4937,52,29,5120,1.01,0.56,96.43
2024,La Rioja,CHILECITO,Estatal,Urbano,Secundaria,4641,2610,759,106,4504,16.35,2.28,57.95
2024,La Rioja,CORONEL FELIPE VARELA,Estatal,Rural,Primaria,206,203,0,0,204,0.0,0.0,99.51
2024,La Rioja,CORONEL FELIPE VARELA,Estatal,Rural,Secundaria,128,105,2,1,128,1.56,0.78,82.03
2024,La Rioja,CORONEL FELIPE VARELA,Estatal,Urbano,Primaria,791,760,10,0,790,1.26,0.0,96.2
2024,La Rioja,CORONEL FELIPE VARELA,Estatal,Urbano,Secundaria,826,521,77,22,804,9.32,2.66,64.8
2024,La Rioja,Enmascarado,Estatal,Rural,Primaria,198,192,3,2,196,1.52,1.01,97.96
2024,La Rioja,Enmascarado,Estatal,Rural,Secundaria,171,100,15,5,166,8.77,2.92,60.24
2024,La Rioja,Enmascarado,Estatal,Urbano,Primaria,910,877,0,1,894,0.0,0.11,98.1
2024,La Rioja,Enmascarado,Estatal,Urbano,Secundaria,760,500,37,8,762,4.87,1.05,65.62
2024,La Rioja,Enmascarado,Privado,Urbano,Primaria,756,758,0,0,758,0.0,0.0,100.0
2024,La Rioja,Enmascarado,Privado,Urbano,Secundaria,1307,1058,68,16,1302,5.2,1.22,81.26
2024,La Rioja,FAMATINA,Estatal,Rural,Primaria,451,442,4,0,455,0.89,0.0,97.14
2024,La Rioja,FAMATINA,Estatal,Rural,Secundaria,459,293,65,2,454,14.16,0.44,64.54
2024,La Rioja,GENERAL ANGEL V PEÑALOZA,Estatal,Rural,Primaria,316,307,1,0,311,0.32,0.0,98.71
2024,La Rioja,GENERAL ANGEL V PEÑALOZA,Estatal,Rural,Secundaria,292,229,1,7,287,0.34,2.4,79.79
2024,La Rioja,GENERAL BELGRANO,Estatal,Rural,Primaria,397,359,4,0,391,1.01,0.0,91.82
2024,La Rioja,GENERAL BELGRANO,Estatal,Rural,Secundaria,214,196,1,5,207,0.47,2.34,94.69
2024,La Rioja,GENERAL BELGRANO,Estatal,Urbano,Primaria,365,367,5,1,372,1.37,0.27,98.66
2024,La Rioja,GENERAL BELGRANO,Estatal,Urbano,Secundaria,446,388,8,3,430,1.79,0.67,90.23
2024,La Rioja,GENERAL JUAN F QUIROGA,Estatal,Rural,Primaria,346,341,0,0,345,0.0,0.0,98.84
2024,La Rioja,GENERAL JUAN F QUIROGA,Estatal,Rural,Secundaria,392,251,24,16,381,6.12,4.08,65.88
2024,La Rioja,GENERAL OCAMPO,Estatal,Rural,Primaria,341,344,0,0,345,0.0,0.0,99.71
2024,La Rioja,GENERAL OCAMPO,Estatal,Rural,Secundaria,310,247,23,6,307,7.42,1.94,80.46
2024,La Rioja,GENERAL SAN MARTIN,Estatal,Rural,Primaria,193,186,4,0,191,2.07,0.0,97.38
2024,La Rioja,GENERAL SAN MARTIN,Estatal,Rural,Secundaria,139,110,7,3,137,5.04,2.16,80.29
2024,La Rioja,GENERAL SAN MARTIN,Estatal,Urbano,Primaria,372,376,0,0,376,0.0,0.0,100.0
2024,La Rioja,GENERAL SAN MARTIN,Estatal,Urbano,Secundaria,384,236,42,10,376,10.94,2.6,62.77
2024,La Rioja,INDEPENDENCIA,Estatal,Rural,Primaria,281,236,6,0,291,2.14,0.0,81.1
2024,La Rioja,INDEPENDENCIA,Estatal,Rural,Secundaria,258,248,1,3,257,0.39,1.16,96.5
2024,La Rioja,ROSARIO VERA PEÑALOZA,Estatal,Rural,Primaria,232,225,6,1,232,2.59,0.43,96.98
2024,La Rioja,ROSARIO VERA PEÑALOZA,Estatal,Rural,Secundaria,242,215,6,9,243,2.48,3.72,88.48
2024,La Rioja,ROSARIO VERA PEÑALOZA,Estatal,Urbano,Primaria,1534,1346,37,1,1533,2.41,0.07,87.8
2024,La Rioja,ROSARIO VERA PEÑALOZA,Estatal,Urbano,Secundaria,1308,1025,55,27,1271,4.2,2.06,80.65
2024,La Rioja,SAN BLAS DE LOS SAUCES,Estatal,Urbano,Primaria,391,385,1,0,389,0.26,0.0,98.97
2024,La Rioja,VINCHINA,Estatal,Rural,Primaria,112,96,2,0,116,1.79,0.0,82.76
2024,La Rioja,VINCHINA,Estatal,Rural,Secundaria,223,217,0,0,218,0.0,0.0,99.54
2024,Mendoza,CAPITAL,Estatal,Urbano,Primaria,12481,11766,292,2,12401,2.34,0.02,94.88
2024,Mendoza,CAPITAL,Estatal,Urbano,Secundaria,19677,13329,2190,36,19379,11.13,0.18,68.78
2024,Mendoza,CAPITAL,Privado,Urbano,Primaria,8434,8319,20,7,8399,0.24,0.08,99.05
2024,Mendoza,CAPITAL,Privado,Urbano,Secundaria,9017,6683,517,8,8984,5.73,0.09,74.39
2024,Mendoza,Enmascarado,Estatal,Rural,Primaria,369,352,7,0,360,1.9,0.0,97.78
2024,Mendoza,Enmascarado,Estatal,Rural,Secundaria,188,144,21,0,193,11.17,0.0,74.61
2024,Mendoza,Enmascarado,Privado,Rural,Primaria,755,725,8,4,743,1.06,0.53,97.58
2024,Mendoza,Enmascarado,Privado,Rural,Secundaria,1091,720,80,4,1068,7.33,0.37,67.42
2024,Mendoza,Enmascarado,Privado,Urbano,Primaria,1170,1120,15,0,1146,1.28,0.0,97.73
2024,Mendoza,Enmascarado,Privado,Urbano,Secundaria,1675,1235,93,0,1677,5.55,0.0,73.64
2024,Mendoza,GENERAL ALVEAR,Estatal,Rural,Primaria,1552,1428,61,1,1536,3.93,0.06,92.97
2024,Mendoza,GENERAL ALVEAR,Estatal,Rural,Secundaria,544,392,72,0,535,13.24,0.0,73.27
2024,Mendoza,GENERAL ALVEAR,Estatal,Urbano,Primaria,2657,2486,89,2,2655,3.35,0.08,93.63
2024,Mendoza,GENERAL ALVEAR,Estatal,Urbano,Secundaria,3167,1604,624,3,3104,19.7,0.09,51.68
2024,Mendoza,GENERAL ALVEAR,Privado,Urbano,Primaria,821,790,9,0,813,1.1,0.0,97.17
2024,Mendoza,GENERAL ALVEAR,Privado,Urbano,Secundaria,819,565,103,1,816,12.58,0.12,69.24
2024,Mendoza,GODOY CRUZ,Estatal,Urbano,Primaria,12770,11916,341,3,12677,2.67,0.02,94.0
2024,Mendoza,GODOY CRUZ,Estatal,Urbano,Secundaria,8619,5241,1390,87,8407,16.13,1.01,62.34
2024,Mendoza,GODOY CRUZ,Privado,Urbano,Primaria,5425,5400,14,8,5435,0.26,0.15,99.36
2024,Mendoza,GODOY CRUZ,Privado,Urbano,Secundaria,6092,4553,365,5,6081,5.99,0.08,74.87
2024,Mendoza,GUAYMALLEN,Estatal,Rural,Primaria,2704,2556,76,0,2719,2.81,0.0,94.01
2024,Mendoza,GUAYMALLEN,Estatal,Rural,Secundaria,2611,1776,261,2,2592,10.0,0.08,68.52
2024,Mendoza,GUAYMALLEN,Estatal,Urbano,Primaria,20263,18423,512,17,20207,2.53,0.08,91.17
2024,Mendoza,GUAYMALLEN,Estatal,Urbano,Secundaria,13741,8735,1908,101,13343,13.89,0.74,65.47
2024,Mendoza,GUAYMALLEN,Privado,Rural,Primaria,712,702,5,0,708,0.7,0.0,99.15
2024,Mendoza,GUAYMALLEN,Privado,Rural,Secundaria,710,406,69,0,711,9.72,0.0,57.1
2024,Mendoza,GUAYMALLEN,Privado,Urbano,Primaria,6359,6201,25,5,6319,0.39,0.08,98.13
2024,Mendoza,GUAYMALLEN,Privado,Urbano,Secundaria,6497,4754,529,13,6447,8.14,0.2,73.74
2024,Mendoza,JUNIN,Estatal,Rural,Primaria,1680,1531,44,0,1671,2.62,0.0,91.62
2024,Mendoza,JUNIN,Estatal,Rural,Secundaria,1407,1043,154,3,1391,10.95,0.21,74.98
2024,Mendoza,JUNIN,Estatal,Urbano,Primaria,2377,2232,56,2,2352,2.36,0.08,94.9
2024,Mendoza,JUNIN,Estatal,Urbano,Secundaria,3321,2244,394,0,3243,11.86,0.0,69.2
2024,Mendoza,LA PAZ,Estatal,Urbano,Primaria,878,794,7,0,881,0.8,0.0,90.12
2024,Mendoza,LA PAZ,Estatal,Urbano,Secundaria,870,650,52,2,863,5.98,0.23,75.32
2024,Mendoza,LAS HERAS,Estatal,Urbano,Primaria,15762,14157,730,3,15774,4.63,0.02,89.75
2024,Mendoza,LAS HERAS,Estatal,Urbano,Secundaria,12171,6746,2133,66,11853,17.53,0.54,56.91
2024,Mendoza,LAS HERAS,Privado,Urbano,Primaria,1408,1364,8,0,1404,0.57,0.0,97.15
2024,Mendoza,LAS HERAS,Privado,Urbano,Secundaria,1058,634,68,1,1040,6.43,0.09,60.96
2024,Mendoza,LAVALLE,Estatal,Rural,Primaria,3391,3116,111,3,3365,3.27,0.09,92.6
2024,Mendoza,LAVALLE,Estatal,Rural,Secundaria,3051,1854,403,14,2963,13.21,0.46,62.57
2024,Mendoza,LAVALLE,Estatal,Urbano,Primaria,2500,2364,50,0,2518,2.0,0.0,93.88
2024,Mendoza,LAVALLE,Estatal,Urbano,Secundaria,1976,1375,212,17,1935,10.73,0.86,71.06
2024,Mendoza,LUJAN DE CUYO,Estatal,Rural,Primaria,2840,2604,74,4,2820,2.61,0.14,92.34
2024,Mendoza,LUJAN DE CUYO,Estatal,Rural,Secundaria,1973,1054,352,9,1930,17.84,0.46,54.61
2024,Mendoza,LUJAN DE CUYO,Estatal,Urbano,Primaria,8769,8159,238,3,8752,2.71,0.03,93.22
2024,Mendoza,LUJAN DE CUYO,Estatal,Urbano,Secundaria,8097,4697,1606,38,7984,19.83,0.47,58.83
2024,Mendoza,LUJAN DE CUYO,Privado,Urbano,Primaria,3736,3656,9,1,3703,0.24,0.03,98.73
2024,Mendoza,LUJAN DE CUYO,Privado,Urbano,Secundaria,2924,2209,121,3,2911,4.14,0.1,75.88
2024,Mendoza,MAIPU,Estatal,Rural,Primaria,4483,4252,79,4,4453,1.76,0.09,95.49
2024,Mendoza,MAIPU,Estatal,Rural,Secundaria,2210,1540,205,5,2194,9.28,0.23,70.19
2024,Mendoza,MAIPU,Estatal,Urbano,Primaria,11742,11134,149,7,11725,1.27,0.06,94.96
2024,Mendoza,MAIPU,Estatal,Urbano,Secundaria,12220,6579,2354,31,12057,19.26,0.25,54.57
2024,Mendoza,MAIPU,Privado,Urbano,Primaria,3588,3528,4,8,3580,0.11,0.22,98.55
2024,Mendoza,MAIPU,Privado,Urbano,Secundaria,3356,2604,172,0,3353,5.13,0.0,77.66
2024,Mendoza,MALARGUE,Estatal,Rural,Primaria,368,333,21,0,356,5.71,0.0,93.54
2024,Mendoza,MALARGUE,Estatal,Rural,Secundaria,491,394,22,4,479,4.48,0.81,82.25
2024,Mendoza,MALARGUE,Estatal,Urbano,Primaria,2900,2733,94,1,2859,3.24,0.03,95.59
2024,Mendoza,MALARGUE,Estatal,Urbano,Secundaria,2161,1230,296,0,2122,13.7,0.0,57.96
2024,Mendoza,RIVADAVIA,Estatal,Rural,Primaria,2614,2391,67,0,2583,2.56,0.0,92.57
2024,Mendoza,RIVADAVIA,Estatal,Rural,Secundaria,2215,1577,231,22,2159,10.43,0.99,73.04
2024,Mendoza,RIVADAVIA,Estatal,Urbano,Primaria,3054,2946,61,0,3057,2.0,0.0,96.37
2024,Mendoza,RIVADAVIA,Estatal,Urbano,Secundaria,2919,1801,523,2,2774,17.92,0.07,64.92
2024,Mendoza,SAN CARLOS,Estatal,Rural,Primaria,1546,1491,19,0,1523,1.23,0.0,97.9
2024,Mendoza,SAN CARLOS,Estatal,Rural,Secundaria,893,618,117,6,863,13.1,0.67,71.61
2024,Mendoza,SAN CARLOS,Estatal,Urbano,Primaria,2545,2425,50,0,2551,1.96,0.0,95.06
2024,Mendoza,SAN CARLOS,Estatal,Urbano,Secundaria,1716,1111,282,19,1705,16.43,1.11,65.16
2024,Mendoza,SAN CARLOS,Privado,Urbano,Primaria,587,573,1,0,581,0.17,0.0,98.62
2024,Mendoza,SAN CARLOS,Privado,Urbano,Secundaria,985,681,99,0,979,10.05,0.0,69.56
2024,Mendoza,SAN MARTIN,Estatal,Rural,Primaria,4976,4439,106,2,4957,2.13,0.04,89.55
2024,Mendoza,SAN MARTIN,Estatal,Rural,Secundaria,3512,2181,503,21,3403,14.32,0.6,64.09
2024,Mendoza,SAN MARTIN,Estatal,Urbano,Primaria,7715,7241,117,2,7668,1.52,0.03,94.43
2024,Mendoza,SAN MARTIN,Estatal,Urbano,Secundaria,7259,4439,1001,61,7093,13.79,0.84,62.58
2024,Mendoza,SAN MARTIN,Privado,Urbano,Primaria,1397,1392,3,0,1397,0.21,0.0,99.64
2024,Mendoza,SAN MARTIN,Privado,Urbano,Secundaria,1386,1111,61,3,1373,4.4,0.22,80.92
2024,Mendoza,SAN RAFAEL,Estatal,Rural,Primaria,5354,5104,119,8,5362,2.22,0.15,95.19
2024,Mendoza,SAN RAFAEL,Estatal,Rural,Secundaria,3333,2100,495,29,3254,14.85,0.87,64.54
2024,Mendoza,SAN RAFAEL,Estatal,Urbano,Primaria,11520,11063,216,6,11407,1.88,0.05,96.98
2024,Mendoza,SAN RAFAEL,Estatal,Urbano,Secundaria,11576,7643,1302,17,11459,11.25,0.15,66.7
2024,Mendoza,SAN RAFAEL,Privado,Urbano,Primaria,3020,2963,7,3,3004,0.23,0.1,98.64
2024,Mendoza,SAN RAFAEL,Privado,Urbano,Secundaria,3001,2200,190,2,2994,6.33,0.07,73.48
2024,Mendoza,SANTA ROSA,Estatal,Rural,Primaria,1437,1408,24,0,1448,1.67,0.0,97.24
2024,Mendoza,SANTA ROSA,Estatal,Rural,Secundaria,749,569,76,0,741,10.15,0.0,76.79
2024,Mendoza,SANTA ROSA,Estatal,Urbano,Primaria,579,554,14,0,572,2.42,0.0,96.85
2024,Mendoza,SANTA ROSA,Estatal,Urbano,Secundaria,1074,711,174,4,1083,16.2,0.37,65.65
2024,Mendoza,TUNUYAN,Estatal,Rural,Primaria,1719,1604,68,0,1727,3.96,0.0,92.88
2024,Mendoza,TUNUYAN,Estatal,Rural,Secundaria,1002,620,164,12,955,16.37,1.2,64.92
2024,Mendoza,TUNUYAN,Estatal,Urbano,Primaria,4044,3661,161,0,4034,3.98,0.0,90.75
2024,Mendoza,TUNUYAN,Estatal,Urbano,Secundaria,4508,2356,966,35,4419,21.43,0.78,53.32
2024,Mendoza,TUNUYAN,Privado,Urbano,Primaria,890,885,2,0,894,0.22,0.0,98.99
2024,Mendoza,TUNUYAN,Privado,Urbano,Secundaria,623,556,13,0,622,2.09,0.0,89.39
2024,Mendoza,TUPUNGATO,Estatal,Rural,Primaria,2057,1923,69,1,2053,3.35,0.05,93.67
2024,Mendoza,TUPUNGATO,Estatal,Rural,Secundaria,1291,724,120,0,1279,9.3,0.0,56.61
2024,Mendoza,TUPUNGATO,Estatal,Urbano,Primaria,1967,1767,78,5,1949,3.97,0.25,90.66
2024,Mendoza,TUPUNGATO,Estatal,Urbano,Secundaria,1665,1118,202,34,1611,12.13,2.04,69.4
2024,Mendoza,TUPUNGATO,Privado,Urbano,Primaria,714,712,2,0,715,0.28,0.0,99.58
2024,Mendoza,TUPUNGATO,Privado,Urbano,Secundaria,590,365,51,0,586,8.64,0.0,62.29
2024,Misiones,25 DE MAYO,Estatal,Rural,Primaria,3097,2696,136,23,3007,4.39,0.74,89.66
2024,Misiones,25 DE MAYO,Estatal,Rural,Secundaria,1776,1351,147,66,1682,8.28,3.72,80.32
2024,Misiones,25 DE MAYO,Estatal,Urbano,Primaria,732,601,18,0,711,2.46,0.0,84.53
2024,Misiones,25 DE MAYO,Estatal,Urbano,Secundaria,642,523,58,8,615,9.03,1.25,85.04
2024,Misiones,APOSTOLES,Estatal,Rural,Primaria,1171,1050,33,6,1152,2.82,0.51,91.15
2024,Misiones,APOSTOLES,Estatal,Rural,Secundaria,571,309,107,54,519,18.74,9.46,59.54
2024,Misiones,APOSTOLES,Estatal,Urbano,Primaria,3266,2925,117,26,3210,3.58,0.8,91.12
2024,Misiones,APOSTOLES,Estatal,Urbano,Secundaria,2471,1355,327,289,2134,13.23,11.7,63.5
2024,Misiones,APOSTOLES,Privado,Urbano,Primaria,1684,1624,16,0,1683,0.95,0.0,96.49
2024,Misiones,APOSTOLES,Privado,Urbano,Secundaria,1672,1219,201,15,1650,12.02,0.9,73.88
2024,Misiones,CAINGUAS,Estatal,Rural,Primaria,1382,1209,71,7,1334,5.14,0.51,90.63
2024,Misiones,CAINGUAS,Estatal,Rural,Secundaria,290,245,16,13,280,5.52,4.48,87.5
2024,Misiones,CAINGUAS,Estatal,Urbano,Primaria,5810,4808,310,53,5681,5.34,0.91,84.63
2024,Misiones,CAINGUAS,Estatal,Urbano,Secundaria,4973,3375,466,278,4599,9.37,5.59,73.39
2024,Misiones,CAINGUAS,Privado,Urbano,Primaria,1323,1252,17,0,1327,1.28,0.0,94.35
2024,Misiones,CAINGUAS,Privado,Urbano,Secundaria,1120,848,59,6,1114,5.27,0.54,76.12
2024,Misiones,CANDELARIA,Estatal,Rural,Primaria,1246,1103,25,8,1225,2.01,0.64,90.04
2024,Misiones,CANDELARIA,Estatal,Rural,Secundaria,835,504,105,56,770,12.57,6.71,65.45
2024,Misiones,CANDELARIA,Estatal,Urbano,Primaria,3070,2707,75,16,3059,2.44,0.52,88.49
2024,Misiones,CANDELARIA,Estatal,Urbano,Secundaria,2400,1445,467,82,2312,19.46,3.42,62.5
2024,Misiones,CAPITAL,Estatal,Rural,Primaria,3823,3305,128,17,3816,3.35,0.44,86.61
2024,Misiones,CAPITAL,Estatal,Rural,Secundaria,1738,1007,325,37,1703,18.7,2.13,59.13
2024,Misiones,CAPITAL,Estatal,Urbano,Primaria,26794,22662,988,78,26454,3.69,0.29,85.67
2024,Misiones,CAPITAL,Estatal,Urbano,Secundaria,21590,12900,3185,1904,20489,14.75,8.82,62.96
2024,Misiones,CAPITAL,Privado,Urbano,Primaria,13071,12578,44,22,13037,0.34,0.17,96.48
2024,Misiones,CAPITAL,Privado,Urbano,Secundaria,13174,10139,594,76,13123,4.51,0.58,77.26
2024,Misiones,CONCEPCION,Estatal,Rural,Primaria,400,377,6,24,389,1.5,6.0,96.92
2024,Misiones,CONCEPCION,Estatal,Rural,Secundaria,146,110,10,15,133,6.85,10.27,82.71
2024,Misiones,CONCEPCION,Estatal,Urbano,Primaria,837,757,22,1,825,2.63,0.12,91.76
2024,Misiones,CONCEPCION,Estatal,Urbano,Secundaria,756,461,61,46,677,8.07,6.08,68.09
2024,Misiones,ELDORADO,Estatal,Rural,Primaria,1695,1391,96,24,1685,5.66,1.42,82.55
2024,Misiones,ELDORADO,Estatal,Rural,Secundaria,1278,948,137,61,1195,10.72,4.77,79.33
2024,Misiones,ELDORADO,Estatal,Urbano,Primaria,6427,5042,395,48,6340,6.15,0.75,79.53
2024,Misiones,ELDORADO,Estatal,Urbano,Secundaria,5719,3604,1008,247,5485,17.63,4.32,65.71
2024,Misiones,ELDORADO,Privado,Urbano,Primaria,2752,2508,25,0,2732,0.91,0.0,91.8
2024,Misiones,ELDORADO,Privado,Urbano,Secundaria,1993,1379,163,9,1981,8.18,0.45,69.61
2024,Misiones,Enmascarado,Privado,Rural,Primaria,620,566,18,8,612,2.9,1.29,92.48
